cca3,year,annual_mean_temp_c,valid_months,annual_mean_uncertainty_c
LSO,1974,13.662833333333333,12,0.29333333333333333
LSO,1975,13.560250000000002,12,0.26725
LSO,1976,13.427999999999999,12,0.29058333333333336
LSO,1977,14.278583333333332,12,0.29824999999999996
LSO,1978,13.877083333333333,12,0.40875
LSO,1979,14.246416666666667,12,0.23466666666666666
LSO,1980,14.109083333333333,12,0.33808333333333335
LSO,1981,13.501,12,0.2876666666666667
LSO,1982,14.327,12,0.29624999999999996
LSO,1983,14.842166666666666,12,0.29433333333333334
LSO,1984,14.320833333333333,12,0.2790833333333333
LSO,1985,14.63675,12,0.30133333333333334
LSO,1986,14.449083333333334,12,0.2783333333333333
LSO,1987,14.527333333333333,12,0.31883333333333336
LSO,1988,13.981916666666665,12,0.3396666666666666
LSO,1989,13.832833333333333,12,0.31866666666666665
LSO,1990,14.14725,12,0.29833333333333334
LSO,1991,14.353,12,0.32925
LSO,1992,14.890083333333335,12,0.3030833333333333
LSO,1993,14.63275,12,0.27325
LSO,1994,13.90275,12,0.29591666666666666
LSO,1995,14.246,12,0.29983333333333334
LSO,1996,13.655666666666667,12,0.2559166666666666
LSO,1997,13.953250000000002,12,0.2916666666666667
LSO,1998,14.542333333333334,12,0.3235
LSO,1999,14.982166666666666,12,0.32866666666666666
LSO,2000,14.053916666666666,12,0.32941666666666664
LSO,2001,14.333416666666666,12,0.3541666666666667
LSO,2002,14.387333333333332,12,0.37483333333333335
LSO,2003,14.684833333333335,12,0.32416666666666666
LSO,2004,14.562916666666666,12,0.39858333333333335
LSO,2005,14.576500000000001,12,0.26566666666666666
LSO,2006,13.903500000000001,12,0.37474999999999997
LSO,2007,14.525333333333334,12,0.3670833333333334
LSO,2008,14.427750000000001,12,0.41700000000000004
LSO,2009,14.257166666666668,12,0.37283333333333335
LTU,1960,6.191416666666666,12,0.32825
LTU,1961,7.261666666666667,12,0.29783333333333334
LTU,1962,5.526166666666666,12,0.35966666666666663
LTU,1963,5.2861666666666665,12,0.36941666666666667
LTU,1964,5.898916666666666,12,0.31016666666666665
LTU,1965,5.191166666666667,12,0.36841666666666667
LTU,1966,6.046083333333333,12,0.28441666666666665
LTU,1967,6.894833333333334,12,0.2786666666666667
LTU,1968,5.9075,12,0.3015
LTU,1969,4.704583333333333,12,0.2803333333333333
LTU,1970,5.39975,12,0.29033333333333333
LTU,1971,6.702916666666666,12,0.22466666666666668
LTU,1972,6.767916666666667,12,0.24383333333333332
LTU,1973,6.573083333333333,12,0.2804166666666667
LTU,1974,6.995333333333334,12,0.25983333333333336
LTU,1975,8.012333333333332,12,0.29083333333333333
LTU,1976,5.005583333333333,12,0.28883333333333333
LTU,1977,6.147916666666667,12,0.22366666666666668
LTU,1978,5.36325,12,0.233
LTU,1979,5.63075,12,0.25666666666666665
LTU,1980,5.128333333333332,12,0.21525000000000002
LTU,1981,6.396916666666666,12,0.23008333333333333
LTU,1982,6.700666666666666,12,0.24641666666666664
LTU,1983,7.490416666666667,12,0.248
LTU,1984,6.619833333333333,12,0.24608333333333332
LTU,1985,4.854333333333333,12,0.26491666666666663
LTU,1986,5.951833333333333,12,0.2515
LTU,1987,4.52075,12,0.2373333333333333
LTU,1988,6.640916666666667,12,0.21933333333333335
LTU,1989,8.1175,12,0.2504166666666667
LTU,1990,7.978416666666665,12,0.22216666666666665
LTU,1991,7.091583333333333,12,0.18774999999999997
LTU,1992,7.46825,12,0.24325
LTU,1993,6.24175,12,0.22475
LTU,1994,6.8094166666666665,12,0.19791666666666666
LTU,1995,7.0073333333333325,12,0.18591666666666665
LTU,1996,5.405583333333333,12,0.19908333333333336
LTU,1997,6.726749999999999,12,0.20891666666666667
LTU,1998,6.6531666666666665,12,0.17708333333333334
LTU,1999,7.678249999999999,12,0.1955
LTU,2000,8.107666666666665,12,0.21108333333333332
LTU,2001,7.120416666666666,12,0.19933333333333333
LTU,2002,7.706083333333333,12,0.20841666666666667
LTU,2003,6.830333333333333,12,0.25133333333333335
LTU,2004,6.835333333333332,12,0.22783333333333333
LTU,2005,6.920999999999999,12,0.20916666666666664
LTU,2006,7.422000000000001,12,0.24808333333333332
LTU,2007,7.853999999999999,12,0.21616666666666665
LTU,2008,8.175333333333333,12,0.204
LTU,2009,7.096083333333333,12,0.22975
LUX,1960,9.632583333333333,12,0.27133333333333337
LUX,1961,10.177083333333334,12,0.2510833333333333
LUX,1962,8.233166666666667,12,0.274
LUX,1963,8.022,12,0.28091666666666665
LUX,1964,9.362583333333333,12,0.26708333333333334
LUX,1965,8.700999999999999,12,0.2833333333333333
LUX,1966,9.670833333333333,12,0.2664166666666667
LUX,1967,9.735333333333333,12,0.25075
LUX,1968,9.081916666666666,12,0.2675
LUX,1969,9.161833333333334,12,0.23641666666666664
LUX,1970,9.108416666666667,12,0.24466666666666667
LUX,1971,9.48875,12,0.2798333333333333
LUX,1972,8.969666666666667,12,0.257
LUX,1973,9.371416666666667,12,0.24116666666666667
LUX,1974,9.789083333333334,12,0.22816666666666666
LUX,1975,9.777166666666666,12,0.24216666666666667
LUX,1976,10.090333333333335,12,0.2689166666666667
LUX,1977,9.700583333333332,12,0.22716666666666666
LUX,1978,8.816,12,0.2568333333333333
LUX,1979,8.852666666666666,12,0.22375
LUX,1980,8.8775,12,0.19658333333333333
LUX,1981,9.309166666666666,12,0.22675
LUX,1982,10.099583333333333,12,0.20658333333333334
LUX,1983,9.990166666666667,12,0.22233333333333336
LUX,1984,9.236916666666668,12,0.21925000000000003
LUX,1985,8.532,12,0.24
LUX,1986,9.026000000000002,12,0.24333333333333332
LUX,1987,8.761916666666666,12,0.22033333333333335
LUX,1988,10.1865,12,0.19466666666666665
LUX,1989,10.594333333333333,12,0.23458333333333334
LUX,1990,10.590916666666667,12,0.24883333333333335
LUX,1991,9.453083333333334,12,0.18383333333333332
LUX,1992,10.223833333333333,12,0.26358333333333334
LUX,1993,9.65275,12,0.18075
LUX,1994,10.822166666666666,12,0.20033333333333334
LUX,1995,10.342666666666666,12,0.19583333333333333
LUX,1996,8.652583333333334,12,0.18299999999999997
LUX,1997,10.167,12,0.21566666666666667
LUX,1998,9.995416666666666,12,0.1785
LUX,1999,10.542333333333334,12,0.2055
LUX,2000,10.79275,12,0.2315
LUX,2001,10.206583333333333,12,0.23308333333333334
LUX,2002,10.714,12,0.17316666666666666
LUX,2003,10.700583333333334,12,0.23424999999999999
LUX,2004,9.983083333333333,12,0.19575
LUX,2005,10.308083333333332,12,0.16958333333333334
LUX,2006,10.730333333333334,12,0.2303333333333333
LUX,2007,10.761666666666665,12,0.18741666666666668
LUX,2008,10.128666666666666,12,0.217
LUX,2009,10.328083333333334,12,0.21683333333333332
LVA,1960,5.492583333333333,12,0.29558333333333336
LVA,1961,6.901833333333333,12,0.29758333333333337
LVA,1962,5.109750000000001,12,0.33383333333333337
LVA,1963,4.615583333333333,12,0.3345
LVA,1964,5.51325,12,0.2768333333333333
LVA,1965,4.728916666666667,12,0.3185
LVA,1966,5.01775,12,0.2781666666666667
LVA,1967,6.067583333333334,12,0.2579166666666666
LVA,1968,5.180833333333333,12,0.288
LVA,1969,4.181916666666667,12,0.29125
LVA,1970,4.837416666666667,12,0.28841666666666665
LVA,1971,6.0633333333333335,12,0.2664166666666667
LVA,1972,6.335250000000001,12,0.28099999999999997
LVA,1973,6.01775,12,0.266
LVA,1974,6.565,12,0.26033333333333336
LVA,1975,7.456666666666667,12,0.2821666666666667
LVA,1976,4.35025,12,0.27491666666666664
LVA,1977,5.423666666666667,12,0.23158333333333334
LVA,1978,4.638416666666667,12,0.24425
LVA,1979,5.19,12,0.27366666666666667
LVA,1980,4.7629166666666665,12,0.22158333333333333
LVA,1981,5.800583333333333,12,0.24691666666666667
LVA,1982,6.01125,12,0.27291666666666664
LVA,1983,6.788833333333334,12,0.26791666666666664
LVA,1984,6.0951666666666675,12,0.26466666666666666
LVA,1985,4.168500000000001,12,0.28358333333333335
LVA,1986,5.403666666666666,12,0.272
LVA,1987,3.874,12,0.24916666666666668
LVA,1988,6.149916666666666,12,0.22691666666666666
LVA,1989,7.5995833333333325,12,0.25966666666666666
LVA,1990,7.325666666666668,12,0.2753333333333334
LVA,1991,6.689916666666668,12,0.21550000000000002
LVA,1992,6.920083333333333,12,0.25666666666666665
LVA,1993,5.639916666666668,12,0.22433333333333336
LVA,1994,5.9385,12,0.23491666666666666
LVA,1995,6.566333333333334,12,0.18725
LVA,1996,4.9670000000000005,12,0.23091666666666666
LVA,1997,6.232083333333333,12,0.23975
LVA,1998,5.997750000000001,12,0.21191666666666667
LVA,1999,7.1089166666666666,12,0.21175
LVA,2000,7.497083333333333,12,0.23324999999999999
LVA,2001,6.53925,12,0.22666666666666666
LVA,2002,6.917583333333333,12,0.23399999999999999
LVA,2003,6.2772499999999996,12,0.2776666666666667
LVA,2004,6.334083333333333,12,0.23108333333333334
LVA,2005,6.3745,12,0.24841666666666665
LVA,2006,6.970583333333334,12,0.26008333333333333
LVA,2007,7.278916666666667,12,0.23925
LVA,2008,7.6810833333333335,12,0.21183333333333332
LVA,2009,6.559333333333334,12,0.2645
MAC,1960,22.9585,12,0.31683333333333336
MAC,1961,22.8055,12,0.2698333333333333
MAC,1962,22.549750000000003,12,0.46308333333333335
MAC,1963,22.899833333333333,12,0.39375
MAC,1964,22.598166666666668,12,0.36575
MAC,1965,22.781000000000002,12,0.3626666666666667
MAC,1966,23.32166666666667,12,0.3165833333333333
MAC,1967,22.344250000000002,12,0.36125
MAC,1968,22.605666666666668,12,0.3174166666666667
MAC,1969,22.34958333333333,12,0.3013333333333333
MAC,1970,22.46141666666667,12,0.24358333333333335
MAC,1971,22.421333333333333,12,0.247
MAC,1972,22.610416666666666,12,0.2614166666666667
MAC,1973,23.152666666666665,12,0.26608333333333334
MAC,1974,22.50616666666667,12,0.269
MAC,1975,22.677333333333333,12,0.2569166666666666
MAC,1976,22.25225,12,0.2990833333333333
MAC,1977,23.09566666666667,12,0.27875
MAC,1978,22.699250000000003,12,0.299
MAC,1979,22.84691666666667,12,0.26891666666666664
MAC,1980,22.939083333333333,12,0.2846666666666667
MAC,1981,22.976916666666668,12,0.28941666666666666
MAC,1982,22.729416666666665,12,0.21075
MAC,1983,22.55858333333333,12,0.24233333333333332
MAC,1984,22.14991666666667,12,0.22325000000000003
MAC,1985,22.425083333333333,12,0.2714166666666667
MAC,1986,22.708083333333335,12,0.24875
MAC,1987,23.388,12,0.3309166666666667
MAC,1988,22.604,12,0.237
MAC,1989,22.82875,12,0.25183333333333335
MAC,1990,23.046666666666667,12,0.31775000000000003
MAC,1991,23.14033333333333,12,0.2634166666666667
MAC,1992,22.366333333333333,12,0.33966666666666673
MAC,1993,22.574583333333333,12,0.3010833333333333
MAC,1994,22.970083333333335,12,0.328
MAC,1995,22.269416666666668,12,0.309
MAC,1996,22.576416666666663,12,0.31366666666666665
MAC,1997,22.767666666666667,12,0.22341666666666668
MAC,1998,23.458333333333332,12,0.24333333333333332
MAC,1999,23.137833333333333,12,0.241
MAC,2000,22.937166666666666,12,0.24041666666666664
MAC,2001,23.09875,12,0.2275
MAC,2002,23.299750000000003,12,0.27375
MAC,2003,23.173750000000002,12,0.3476666666666666
MAC,2004,22.9935,12,0.28541666666666665
MAC,2005,22.805666666666667,12,0.216
MAC,2006,23.302083333333332,12,0.27325
MAC,2007,23.336333333333332,12,0.22741666666666668
MAC,2008,22.589166666666667,12,0.20299999999999999
MAC,2009,23.073083333333333,12,0.28491666666666665
MAF,1960,27.14016666666667,12,0.37074999999999997
MAF,1961,26.935833333333335,12,0.36083333333333334
MAF,1962,26.84691666666667,12,0.34883333333333333
MAF,1963,27.049333333333333,12,0.3175
MAF,1964,26.882416666666668,12,0.3273333333333333
MAF,1965,26.557000000000002,12,0.44083333333333335
MAF,1966,26.691666666666666,12,0.42483333333333334
MAF,1967,26.483999999999998,12,0.37274999999999997
MAF,1968,26.608583333333332,12,0.30491666666666667
MAF,1969,27.04925,12,0.3145
MAF,1970,26.91616666666667,12,0.3665833333333333
MAF,1971,26.553416666666667,12,0.35800000000000004
MAF,1972,26.670749999999998,12,0.3998333333333333
MAF,1973,27.012333333333334,12,0.4134166666666667
MAF,1974,26.491833333333332,12,0.31425
MAF,1975,26.48975,12,0.33116666666666666
MAF,1976,26.4545,12,0.35050000000000003
MAF,1977,27.048333333333332,12,0.3070833333333333
MAF,1978,27.040583333333334,12,0.31958333333333333
MAF,1979,26.80633333333334,12,0.32466666666666666
MAF,1980,27.252083333333335,12,0.27466666666666667
MAF,1981,27.18325,12,0.29325
MAF,1982,26.831166666666665,12,0.32175
MAF,1983,27.263666666666666,12,0.3760833333333333
MAF,1984,26.859333333333336,12,0.3426666666666667
MAF,1985,26.842,12,0.33725
MAF,1986,26.884416666666667,12,0.26533333333333337
MAF,1987,27.379583333333333,12,0.36074999999999996
MAF,1988,27.13791666666667,12,0.264
MAF,1989,26.84658333333333,12,0.28941666666666666
MAF,1990,27.09875,12,0.25725000000000003
MAF,1991,27.097333333333335,12,0.28875
MAF,1992,27.05033333333333,12,0.3115833333333333
MAF,1993,27.163416666666667,12,0.3013333333333333
MAF,1994,27.16925,12,0.287
MAF,1995,27.55033333333333,12,0.2881666666666667
MAF,1996,27.056833333333334,12,0.26391666666666663
MAF,1997,27.393583333333336,12,0.24358333333333335
MAF,1998,27.74083333333333,12,0.26425
MAF,1999,27.344583333333333,12,0.31975000000000003
MAF,2000,27.05275,12,0.25908333333333333
